950,000	0,000	37,873	30,000
955,000	0,000	37,678	30,000
960,000	0,000	37,451	30,000
965,000	0,000	37,256	30,000
970,000	0,000	37,126	30,000
975,000	0,000	36,931	30,000
980,000	0,000	36,801	30,000
985,000	0,000	36,639	30,000
990,000	0,000	36,476	30,000
995,000	0,000	36,314	30,000
1000,000	0,000	36,184	30,000
1005,000	0,000	35,957	30,000
1010,000	0,000	35,794	30,000
1015,000	0,000	35,697	30,000
1020,000	0,000	35,599	30,000
1025,000	0,000	35,372	30,000
1030,000	0,000	35,274	30,000
1035,000	0,000	35,242	30,000
1040,000	0,000	35,080	30,000
1045,000	0,000	34,885	30,000
1050,000	0,000	34,852	30,000
1055,000	0,000	34,722	30,000
1060,000	0,000	34,495	30,000
1065,000	0,000	34,560	30,000
1070,000	0,000	34,430	30,000
1075,000	0,000	34,300	30,000
1080,000	0,000	34,202	30,000
1085,000	0,000	34,105	30,000
1090,000	0,000	34,072	30,000
1095,000	0,000	33,845	30,000
1100,000	0,000	33,780	30,000
1105,000	0,000	33,748	30,000
1110,000	0,000	33,618	30,000
1115,000	0,000	33,650	30,000
1120,000	0,000	33,423	30,000
1125,000	0,000	33,358	30,000
1130,000	0,000	33,325	30,000
1135,000	0,000	33,163	30,000
1140,000	0,000	33,033	30,000
1145,000	0,000	32,968	30,000
1150,000	0,000	33,033	30,000
1155,000	0,000	32,870	30,000
1160,000	0,000	32,968	30,000
1165,000	0,000	32,870	30,000
1170,000	0,000	32,773	30,000
1175,000	0,000	32,643	30,000
1180,000	0,000	32,578	30,000
1185,000	0,000	32,448	30,000
1190,000	0,000	32,351	30,000
1195,000	0,000	32,416	30,000
1200,000	0,000	32,286	30,000
1205,000	0,000	32,221	30,000
1210,000	0,000	32,091	30,000
1215,000	0,000	32,123	30,000
1220,000	0,000	32,026	30,000
1225,000	0,000	32,026	30,000
1230,000	0,000	31,961	30,000
1235,000	0,000	31,961	30,000
1240,000	0,000	31,863	30,000
1245,000	0,000	31,798	30,000
1250,000	0,000	31,701	30,000
1255,000	0,000	31,766	30,000
1260,000	0,000	31,604	30,000
1265,000	0,000	31,604	30,000
1270,000	0,000	31,539	30,000
1275,000	0,000	31,506	30,000
1280,000	0,000	31,571	30,000
1285,000	0,000	31,506	30,000
1290,000	0,000	31,441	30,000
1295,000	0,000	31,246	30,000
1300,000	0,000	31,279	30,000
1305,000	0,000	31,214	30,000
1310,000	0,000	31,311	30,000
1315,000	0,000	31,214	30,000
1320,000	0,000	31,051	30,000
1325,000	0,000	31,116	30,000
1330,000	0,000	31,051	30,000
1335,000	0,000	31,116	30,000
1340,000	0,000	30,986	30,000
1345,000	0,000	30,791	30,000
1350,000	0,000	30,921	30,000
