2340,000	0,000	42,032
2350,000	0,000	41,772
2360,000	0,000	41,382
2370,000	0,000	41,154
2380,000	0,000	40,830
2390,000	0,000	40,537
2400,000	0,000	40,212
2410,000	0,000	39,985
2420,000	0,000	39,823
2430,000	0,000	39,595
2440,000	0,000	39,335
2450,000	0,000	39,205
2460,000	0,000	38,913
2470,000	0,000	38,750
2480,000	0,000	38,621
2490,000	0,000	38,361
2500,000	0,000	38,198
2510,000	0,000	38,036
2520,000	0,000	37,873
2530,000	0,000	37,678
2540,000	0,000	37,516
2550,000	0,000	37,354
2560,000	0,000	37,224
2570,000	0,000	37,094
2580,000	0,000	36,931
2590,000	0,000	36,834
2600,000	0,000	36,704
2610,000	0,000	36,509
2620,000	0,000	36,444
2630,000	0,000	36,282
2640,000	0,000	36,184
2650,000	0,000	36,054
2660,000	0,000	35,892
2670,000	0,000	35,892
2680,000	0,000	35,762
2690,000	0,000	35,599
2700,000	0,000	35,567
2710,000	0,000	35,502
2720,000	0,000	35,339
2730,000	0,000	35,242
2740,000	0,000	35,047
2750,000	0,000	35,080
2760,000	0,000	34,950
2770,000	0,000	34,820
2780,000	0,000	34,787
2790,000	0,000	34,625
2800,000	0,000	34,592
2810,000	0,000	34,495
2820,000	0,000	34,397
2830,000	0,000	34,332
2840,000	0,000	34,267
2850,000	0,000	34,202
2860,000	0,000	34,202
2870,000	0,000	34,072
2880,000	0,000	34,008
2890,000	0,000	33,975
2900,000	0,000	33,910
2910,000	0,000	33,845
2920,000	0,000	33,748
2930,000	0,000	33,683
2940,000	0,000	33,683
2950,000	0,000	33,585
2960,000	0,000	33,553
2970,000	0,000	33,390
2980,000	0,000	33,455
2990,000	0,000	33,293
3000,000	0,000	33,260
3010,000	0,000	33,293
3020,000	0,000	33,228
3030,000	0,000	33,195
3040,000	0,000	33,098
3050,000	0,000	32,935
3060,000	0,000	32,935
3070,000	0,000	32,968
3080,000	0,000	32,838
3090,000	0,000	32,773
3100,000	0,000	32,773
3110,000	0,000	32,708
3120,000	0,000	32,676
3130,000	0,000	32,611
3140,000	0,000	32,611
3150,000	0,000	32,578
3160,000	0,000	32,578
3170,000	0,000	32,546
3180,000	0,000	32,416
3190,000	0,000	32,416
3200,000	0,000	32,481
3210,000	0,000	32,416
3220,000	0,000	32,351
3230,000	0,000	32,351
3240,000	0,000	32,286
3250,000	0,000	32,156
3260,000	0,000	32,123
3270,000	0,000	32,156
3280,000	0,000	32,221
3290,000	0,000	32,091
3300,000	0,000	32,091
3310,000	0,000	31,993
3320,000	0,000	32,058
3330,000	0,000	31,993
3340,000	0,000	31,928
3350,000	0,000	31,896
3360,000	0,000	31,896
3370,000	0,000	31,863
3380,000	0,000	31,766
3390,000	0,000	31,733
3400,000	0,000	31,733
3410,000	0,000	31,636
3420,000	0,000	31,733
3430,000	0,000	31,701
3440,000	0,000	31,604
3450,000	0,000	31,604
3460,000	0,000	31,636
3470,000	0,000	31,506
3480,000	0,000	31,441
3490,000	0,000	31,474
3500,000	0,000	31,441
3510,000	0,000	31,441
3520,000	0,000	31,409
3530,000	0,000	31,409
3540,000	0,000	31,344
3550,000	0,000	31,344
3560,000	0,000	31,311
3570,000	0,000	31,279
3580,000	0,000	31,214
3590,000	0,000	31,246
3600,000	0,000	31,214
3610,000	0,000	31,214
3620,000	0,000	31,214
3630,000	0,000	31,214
3640,000	0,000	31,116
3650,000	0,000	31,084
3660,000	0,000	31,116
3670,000	0,000	30,954
3680,000	0,000	31,051
3690,000	0,000	31,019
3700,000	0,000	30,986
3710,000	0,000	30,954
3720,000	0,000	30,954
3730,000	0,000	30,889
3740,000	0,000	30,954
3750,000	0,000	30,856
3760,000	0,000	30,856
3770,000	0,000	30,791
3780,000	0,000	30,791
3790,000	0,000	30,856
3800,000	0,000	30,791
3810,000	0,000	30,726
3820,000	0,000	30,824
3830,000	0,000	30,759
3840,000	0,000	30,726
3850,000	0,000	30,629
3860,000	0,000	30,694
3870,000	0,000	30,661
3880,000	0,000	30,694
3890,000	0,000	30,629
3900,000	0,000	30,661
3910,000	0,000	30,629
3920,000	0,000	30,596
3930,000	0,000	30,499
3940,000	0,000	30,531
3950,000	0,000	30,531
3960,000	0,000	30,564
3970,000	0,000	30,499
3980,000	0,000	30,499
3990,000	0,000	30,499
4000,000	0,000	30,369
4010,000	0,000	30,499
4020,000	0,000	30,369
4030,000	0,000	30,467
4040,000	0,000	30,369
4050,000	0,000	30,369
4060,000	0,000	30,369
4070,000	0,000	30,304
4080,000	0,000	30,337
4090,000	0,000	30,337
4100,000	0,000	30,337
4110,000	0,000	30,304
4120,000	0,000	30,337
4130,000	0,000	30,337
4140,000	0,000	30,239
4150,000	0,000	30,207
4160,000	0,000	30,239
4170,000	0,000	30,272
4180,000	0,000	30,077
4190,000	0,000	30,207
4200,000	0,000	30,174
4210,000	0,000	30,109
4220,000	0,000	30,174
4230,000	0,000	30,174
4240,000	0,000	30,109
4250,000	0,000	30,174
4260,000	0,000	30,109
4270,000	0,000	30,142
4280,000	0,000	30,044
4290,000	0,000	30,044
