2.000000	3.847497	2.101086	2.318631	
2.000000	3.806442	2.029340	2.149695	
2.000000	3.711717	1.900522	2.002569	
2.000000	3.808852	1.860824	1.921194	
2.000000	3.836776	1.947849	1.938771	
2.000000	3.748949	1.812569	1.922821	
2.000000	3.676471	1.770008	1.915660	
2.000000	3.732944	1.810981	1.929331	
2.000000	3.801354	1.968345	1.917613	
2.000000	3.831125	1.955018	1.921845	
2.000000	3.686597	1.849186	1.913056	
2.000000	3.770933	1.877117	1.929331	
2.000000	3.721351	1.820732	1.922821	
2.000000	3.815628	1.819921	1.924774	
2.000000	3.828523	1.953216	1.916311	
2.000000	3.777941	1.897212	1.926727	
2.000000	3.820586	1.780614	1.914358	
2.000000	3.734952	1.780268	1.925100	
2.000000	3.760007	1.793891	1.941700	
2.000000	3.780210	1.825485	1.921519	
2.000000	3.813892	1.770592	1.926402	
2.000000	3.725969	1.840862	1.933237	
2.000000	3.722232	1.839963	1.919892	
2.000000	3.750197	1.826062	1.919566	
2.000000	3.825819	1.768950	1.921519	
2.000000	3.825129	1.812528	1.920868	
2.000000	3.847204	1.822917	1.927704	
2.000000	3.763865	1.847679	1.923798	
2.000000	3.714384	1.910805	1.914684	
2.000000	3.838080	1.855342	1.922496	
2.000000	3.854041	1.966091	1.919241	
2.000000	3.698325	1.830507	1.935516	
2.000000	3.780089	1.752117	1.925425	
2.000000	3.778661	1.835880	1.932261	
2.000000	3.835941	1.976469	1.920217	
2.000000	3.850867	1.920001	1.926402	
6.000000	3.746177	1.885175	1.954069	
6.000000	3.707922	1.848064	1.985317	
6.000000	3.781779	1.819932	2.095662	
6.000000	3.917656	1.961788	2.252554	
6.000000	3.792398	1.851938	2.421163	
6.000000	3.790669	1.806677	2.575776	
6.000000	3.866931	1.986491	2.717695	
6.000000	3.845802	2.155037	2.899650	
6.000000	4.025171	2.219270	3.063052	
6.000000	3.884747	2.284751	3.250215	
6.000000	3.866131	2.321908	3.440633	
6.000000	3.935330	2.407799	3.624867	
6.000000	3.950332	2.390887	3.807799	
6.000000	3.953877	2.426439	3.968922	
6.000000	3.915846	2.465274	4.182125	
6.000000	4.106934	2.612600	4.357896	
6.000000	3.890069	2.516095	4.546686	
6.000000	3.856293	2.539616	4.741010	
6.000000	3.959241	2.647781	4.908969	
6.000000	3.986810	2.670327	5.095156	
6.000000	4.058730	2.677650	5.266044	
6.000000	4.029875	2.675559	5.437909	
6.000000	4.052930	2.767935	5.638743	
6.000000	3.976950	2.706271	5.807352	
6.000000	4.084059	2.737810	5.874080	
6.000000	4.038808	2.755345	5.875708	
6.000000	3.995221	2.732133	5.870825	
6.000000	3.940655	2.719859	5.877986	
6.000000	4.001242	2.748770	5.878312	
6.000000	4.096069	2.728768	5.874406	
6.000000	3.942636	2.721125	5.873429	
6.000000	3.917127	2.713484	5.870500	
6.000000	3.921297	2.748348	5.852597	
6.000000	3.978408	2.820314	5.880265	
6.000000	4.029684	2.706238	5.886775	
6.000000	3.979971	2.664786	5.858782	
6.000000	4.047947	2.701684	5.882218	
6.000000	3.928389	2.686088	5.870174	
6.000000	3.987606	2.692055	5.876359	
6.000000	3.911849	2.685362	5.874406	
6.000000	4.049966	2.739940	5.868872	
6.000000	3.972332	2.732280	5.867245	
6.000000	4.015685	2.737001	5.878637	
6.000000	3.978218	2.688532	5.871802	
6.000000	3.979712	2.757468	5.871476	
6.000000	3.957871	2.712148	5.869849	
6.000000	3.982016	2.720893	5.873104	
6.000000	3.939157	2.727480	5.872778	
6.000000	4.088461	2.737229	5.877010	
6.000000	4.066900	2.819751	5.870500	
6.000000	4.037166	2.767733	5.874406	
6.000000	3.988889	2.758629	5.868221	
6.000000	4.013273	2.780773	5.874731	
6.000000	3.996878	2.686871	5.877335	
6.000000	3.961178	2.707423	5.875708	
6.000000	4.039432	2.779814	5.872127	
2.000000	4.037384	2.791017	5.863013	
2.000000	4.043391	2.755902	5.862362	
2.000000	4.006214	2.708364	5.716538	
2.000000	3.965771	2.704992	5.526445	
2.000000	3.993432	2.704547	5.361741	
2.000000	3.909261	2.721459	5.191830	
2.000000	4.020607	2.741477	5.027777	
2.000000	4.032646	2.704044	4.850053	
